"Borough.Code","Block.Number","Lot.Number","Tax.Year","Owner.Name","Property.Address","Granted.Reduction.Amount","Tax.Class.Code","FULLVAL","tax_saved","percent_red","boroughs"
1,857,62,2018,"SHARIM INC.","72 MADISON AVENUE",803650,"4",14217000,84495.761,0.0565273967785046,"Manhattan"
4,4072,1,2018,"SELENA REALTY LLC","119-04 14 ROAD",0,"4",284000,0,0,"Queens"
4,10461,57,2018,"HOLLIS APARTMENTS, IN","88-73 193 STREET",340450,"2",4422000,42937.554,0.0769900497512438,"Queens"
3,5828,12,2018,"BAY RIDGE NISSAN, INC","522 65 STREET",42600,"4",968000,4478.964,0.0440082644628099,"Brooklyn"
1,2247,35,2018,"SEAMAN 30 LLC","30 SEAMAN AVENUE",305450,"2",8061000,38523.354,0.0378923210519787,"Manhattan"
4,4946,45,2018,"KATHRYN CHEOK","133-43 35 AVENUE",74800,"4",1244000,7864.472,0.0601286173633441,"Queens"
1,1466,1002,2018,"THE OXFORD ON SEVENTY","422 EAST 72 STREET",2412,"4",134000,253.59768,0.018,"Manhattan"
1,610,45,2018,"MARK SCHARFMAN","146 WEST 10 STREET",104850,"2",3463000,13223.682,0.0302772162864568,"Manhattan"
3,5584,15,2018,"DINA BRIZZI","1036 39 STREET",9500,"4",370000,998.83,0.0256756756756757,"Brooklyn"
1,1341,1002,2018,"THE BEEKMAN EAST COND","330 EAST 49 STREET",2621,"2",150019,330.56052,0.0174711203247589,"Manhattan"
1,823,61,2018,"32 WEST 22 STREET, LL","32 WEST 22 STREET",145950,"4",5331000,15345.183,0.0273776027011818,"Manhattan"
1,1331,1205,2018,"THOMAS CAMPANIELLO","211 EAST 57 STREET",168900,"4",4642000,17758.146,0.0363851788022404,"Manhattan"
3,1338,22,2018,"DALE MANAGEMENT CORP.","1892 ATLANTIC AVENUE",309150,"4",3687000,32504.031,0.0838486574450773,"Brooklyn"
3,2216,17,2018,"42-44 PENN ST CORP","42 PENN STREET",23850,"4",653000,2507.589,0.0365237366003063,"Brooklyn"
1,1378,48,2018,"32 EAST 64TH STREET C","721 MADISON AVENUE",0,"2",31595000,0,0,"Manhattan"
4,662,30,2018,"118-23-33 MET. AVE.,","28-24 STEINWAY STREET",62200,"4",1356000,6539.708,0.0458702064896755,"Queens"
1,837,36,2018,"ISTA WEST 35TH STREET","3 WEST 35 STREET",1280200,"4",21956000,134600.228,0.0583075241391875,"Manhattan"
4,4518,31,2018,"CLINTONVILLE PLAZA LL","12-40 CLINTONVILLE ST",23900,"4",1062000,2512.846,0.0225047080979284,"Queens"
3,2132,35,2018,"135 SOUTH 8TH REALTY","137 SOUTH 8 STREET",27500,"4",510000,2891.35,0.053921568627451,"Brooklyn"
4,16188,4,2018,"ELMS REALTY LLC","1-92 BEACH 116 STREET",22850,"4",773000,2402.449,0.0295601552393273,"Queens"
4,13569,28,2018,"144-19 ROSEDALE REALT","144-17 243 STREET",70050,"4",589000,7365.057,0.11893039049236,"Queens"
1,1869,36,2018,"BRUSCO EQUITIES LLC","774 AMSTERDAM AVENUE",84750,"2",1355000,10688.67,0.0625461254612546,"Manhattan"
4,3175,1,2018,"PARKER FOREST HILLS,","104-20 QUEENS BOULEVA",5332000,"2",182960000,672471.84,0.0291429820725842,"Queens"
1,1151,1301,2018,"555 RETAIL OWNER LLC","555 WEST 59 STREET",329737,"4",9770000,34668.54818,0.0337499488229273,"Manhattan"
1,994,1,2018,"TIMES SQUARE TOWER AS","1459 BROADWAY",22038000,"4",715640000,2317075.32,0.0307948130344866,"Manhattan"
1,760,74,2018,"9TH AVENUE ASSOCIATES","480 9 AVENUE",104800,"4",1944000,11018.672,0.0539094650205761,"Manhattan"
3,4182,1,2018,"THE ELLIOT MENASHE FA","1145 LIBERTY AVENUE",243250,"4",3065000,25575.305,0.0793637846655791,"Brooklyn"
3,1166,1,2018,"361 STERLING PLACE OW","361 STERLING PLACE",70250,"2",1285000,8859.93,0.0546692607003891,"Brooklyn"
3,8688,76,2018,"424 B.B.A. REALTY COR","424 BRIGHTON BEACH AV",75250,"4",1185000,7911.785,0.0635021097046413,"Brooklyn"
1,1515,70,2018,"1049 PARK AVENUE APAR","1049 PARK AVENUE",0,"2",21697000,0,0,"Manhattan"
4,9292,26,2018,"RSY REALTY III LLC","100-01 91 AVENUE",118850,"4",1413000,12495.889,0.0841118188251946,"Queens"
1,1892,16,2018,"949 ASSOCIATES, L.P.","949 WEST END AVENUE",419850,"2",10673000,52951.482,0.0393375808113932,"Manhattan"
3,2998,34,2018,"S T H M REALTY CORP.","97 HARRISON PLACE",100700,"4",1846000,10587.598,0.0545503791982665,"Brooklyn"
1,16,1301,2018,"GS SITE 25 HOTEL, LLC","102 NORTH END AVENUE",4113600,"4",175808000,432503.904,0.0233982526392428,"Manhattan"
3,459,24,2018,"360 BOOM LLC","360 SMITH STREET",207450,"2",15697000,26163.594,0.013215901127604,"Brooklyn"
1,1005,1,2018,"SNYT LLC","811 7 AVENUE",11345100,"4",419878000,1192823.814,0.0270199915213467,"Manhattan"
1,490,1102,2018,"10 SULLIVAN CONDOMINI","10 SULLIVAN STREET",283342,"2",1804149,35735.09304,0.157050221461753,"Manhattan"
5,1256,69,2018,"SUSAN SALIMENI","221 GRANDVIEW AVENUE",87400,"4",672000,9189.236,0.130059523809524,"Staten Island"
4,15704,53,2018,"D-MART, INC.","10-57 BEACH 20 STREET",60950,"4",1091000,6408.283,0.0558661778185151,"Queens"
1,1882,24,2018,"ACQUISITION AMERICA V","509 CATHEDRAL PARKWAY",1360300,"2",19134000,171561.036,0.0710933416954113,"Manhattan"
3,5091,1,2018,"2701 CHURCH LLC","817 ROGERS AVENUE",32100,"4",898000,3374.994,0.0357461024498886,"Brooklyn"
3,6123,38,2018,"450 MANAGEMENT, LLC","450 95 STREET",447975,"2",6827000,56498.607,0.0656181338801816,"Brooklyn"
1,1963,56,2018,"THE TRUSTEES OF COLUM","130 MORNINGSIDE DRIVE",110950,"2",4461000,13993.014,0.0248711051333782,"Manhattan"
3,1141,37,2018,"GOLDEN SELDAN REALTY","916 DEAN STREET",0,"4",212000,0,0,"Brooklyn"
3,4649,40,2018,"ALLIED XVIII LLC","9428 KINGS HIGHWAY",35300,"4",894000,3711.442,0.0394854586129754,"Brooklyn"
1,1952,138,2018,"305 WEST HOLDING CORP","306 WEST 126 STREET",42800,"4",284000,4499.992,0.150704225352113,"Manhattan"
1,417,76,2018,"ALLENORCHARD LLC","196 ALLEN STREET",66350,"4",1523000,6976.039,0.0435653315824032,"Manhattan"
4,4950,48,2018,"RAINIER GROUP OF NEW","32-02 LINDEN PLACE",226450,"4",6281000,23808.953,0.0360531762458207,"Queens"
1,865,1102,2018,"35TH ST. ASSOCIATES L","1 EAST 35 STREET",812700,"2",22970000,102497.724,0.0353809316499782,"Manhattan"
4,660,1004,2018,"30-63 38TH STREET CON","30-63 38 STREET",11637,"2",165512,1467.65844,0.0703091014548794,"Queens"
4,637,14,2018,"VERTA INDUSTRIES, LLC","36-27 37 STREET",0,"4",939000,0,0,"Queens"
1,793,1227,2018,"JANET LYNN VANCE","151 WEST 17 STREET",115129,"2",1771770,14520.06948,0.0649796531152463,"Manhattan"
2,5793,450,2018,"FRANDAN 235, LLC","3510 JOHNSON AVENUE",44650,"4",1677000,4694.501,0.0266249254621348,"Bronx"
1,1163,1201,2018,"THE 235 WEST 71 STREE","235 WEST 71 STREET",24647,"2",223478,3108.47964,0.110288261036881,"Manhattan"
1,2175,39,2018,"ALP REALTY LLC","4730 BROADWAY",142800,"2",5984000,18009.936,0.0238636363636364,"Manhattan"
3,4452,502,2018,"GATEWAY CENTER PROPER","448 GATEWAY DRIVE",414550,"4",5699000,43585.787,0.072740831724864,"Brooklyn"
3,5105,14,2018,"WFS REALTY LLC","2720 CHURCH AVENUE",19900,"4",1122000,2092.286,0.0177361853832442,"Brooklyn"
2,2794,54,2018,"1691 REALTY LLC","1691 EASTBURN AVENUE",47150,"2",1321000,5946.558,0.0356926570779712,"Bronx"
1,1314,1004,2018,"VANDERBILT CONDOMINIU","235 EAST 40 STREET",23364,"2",366278,2946.66768,0.0637876148717641,"Manhattan"
1,425,43,2018,"6 DELANCEY REALTY COR","6 DELANCEY STREET",117550,"4",4199000,12359.207,0.0279947606572994,"Manhattan"
3,7598,58,2018,"3402 REALTY LLC","3402 AVENUE I",147600,"2",3408000,18615.312,0.0433098591549296,"Brooklyn"
1,1046,13,2018,"345 WEST 55TH STREET","339 WEST 55 STREET",547550,"2",13499000,69057.006,0.0405622638713979,"Manhattan"
3,5197,1,2018,"H W DITMAS REALTY LLC","1002 DITMAS AVENUE",141550,"2",6159000,17852.286,0.0229826270498458,"Brooklyn"
4,3099,31,2018,"6584 REALTY CO. LLC","65-84 BOOTH STREET",92700,"2",4206000,11691.324,0.0220399429386591,"Queens"
3,6782,1001,2018,"KAUFMAN REALTY GROUP,","2120 OCEAN AVENUE",77390,"4",1285000,8136.7846,0.0602256809338521,"Brooklyn"
1,1212,1001,2018,"ROBERT C. QUINLAN, ET","101 WEST 81 STREET",224200,"4",16528000,23572.388,0.0135648596321394,"Manhattan"
1,1048,1802,2018,"H & G 301 ASSOCIATES","301 WEST 57 STREET",102050,"4",2373000,10729.537,0.0430046354825116,"Manhattan"
1,1008,1602,2018,"CLASSIC RETAIL EQUITI","162 WEST 56 STREET",521900,"4",8382000,54872.566,0.0622643760439036,"Manhattan"
4,9560,28,2018,"PERSAUD, OUDIT","123-19 LIBERTY AVENUE",41440,"4",553000,4357.0016,0.0749367088607595,"Queens"
1,820,1302,2018,"THE JADE CONDOMINIUM","16 WEST 19 STREET",6471,"2",208359,816.12252,0.0310569737808302,"Manhattan"
1,806,76,2018,"CYH MANHATTAN LLC","371 7 AVENUE",1278550,"4",134619000,134426.747,0.00949754492307921,"Manhattan"
4,3256,1,2018,"CORD MEYER DEVELOPMEN","108-18 QUEENS BOULEVA",465500,"4",39316000,48942.67,0.0118399633736901,"Queens"
3,149,15,2018,"REDSKY JZ FULTON SPE","585 FULTON STREET",213890,"4",1715000,22488.3946,0.124717201166181,"Brooklyn"
4,2851,1002,2018,"87-10 GRAND LLC","87-12 GRAND AVENUE",14435,"4",423123,1517.6959,0.0341153754345663,"Queens"
3,2928,30,2018,"D G R PROPERTIES LLC","416 MASPETH AVENUE",115150,"4",2367000,12106.871,0.0486480777355302,"Brooklyn"
1,399,47,2018,"179 EAST 3RD ST RLTY","181 EAST 3 STREET",0,"2",5334000,0,0,"Manhattan"
1,512,15,2018,"ARNOLD BIAS PRODUCTS,","591 BROADWAY",2085600,"4",35968000,219279.984,0.0579848754448399,"Manhattan"
3,5016,13,2018,"M&K REAL ESTATE ASSOC","1515 ALBANY AVENUE",164100,"4",7498000,17253.474,0.0218858362229928,"Brooklyn"
3,1897,28,2018,"MARGARETEN FAMILY TRU","406 PARK AVENUE",23200,"4",626000,2439.248,0.0370607028753994,"Brooklyn"
1,1056,29,2018,"LESAGA LLC","665 9 AVENUE",0,"2",3915000,0,0,"Manhattan"
1,1253,1001,2018,"HUDSON COURT CONDOMIN","317 WEST 95 STREET",7574,"2",165019,955.23288,0.0458977451081391,"Manhattan"
3,6100,1,2018,"9281 SHORE ROAD OWNER","9281 SHORE ROAD",1478200,"2",14596000,186430.584,0.101274321731981,"Brooklyn"
3,7839,58,2018,"WHITMAN PLAZA ASSOCIA","2130 RALPH AVENUE",124400,"4",4612000,13079.416,0.0269731136166522,"Brooklyn"
4,6642,2,2018,"KGH REALTY CORPORATIO","144-02 JEWEL AVENUE",42500,"4",730000,4468.45,0.0582191780821918,"Queens"
2,4062,38,2018,"CARLDOM REALTY CORP","912 SACKET AVENUE",167750,"4",655000,17637.235,0.256106870229008,"Bronx"
1,540,23,2018,"240 SULLIVAN STREET L","100 WEST 3 STREET",149450,"2",5947000,18848.634,0.0251303178072978,"Manhattan"
1,1230,32,2018,"AIMCO 464 AMSTERDAM 2","466 AMSTERDAM AVENUE",65950,"2",4091000,8317.614,0.0161207528721584,"Manhattan"
3,8200,43,2018,"GUARINO FUNERAL HOME","1167 EAST 92 STREET",237600,"4",2418000,24981.264,0.0982630272952854,"Brooklyn"
1,1345,31,2018,"342 EAST 53 OWNERS IN","342 EAST 53 STREET",168850,"2",7476000,21295.362,0.0225856072766185,"Manhattan"
3,6346,67,2018,"CARRON REALTY LLC","2027 86 STREET",0,"4",799000,0,0,"Brooklyn"
1,579,3,2018,"RONALD PASQUALE","286 HUDSON STREET",66700,"4",726000,7012.838,0.0918732782369146,"Manhattan"
2,2980,24,2018,"ONE FOREMAN MANAGEMEN","1336 SOUTHERN BOULEVA",26300,"4",174000,2765.182,0.151149425287356,"Bronx"
3,2029,24,2018,"CUMBERLAND REALTY HOL","62 FLUSHING AVENUE",59150,"4",2287000,6219.031,0.0258635767380848,"Brooklyn"
3,1149,6,2018,"THE CHIRIBER CORPORAT","677 CLASSON AVENUE",82750,"2",1795000,10436.43,0.046100278551532,"Brooklyn"
1,437,9,2018,"254 EAST 10TH ASSOCIA","254 EAST 10 STREET",64950,"2",3311000,8191.494,0.0196164300815464,"Manhattan"
3,4492,2,2018,"NATIONAL AMUSEMENTS,","LORING AVENUE",130250,"4",1345000,13694.485,0.0968401486988848,"Brooklyn"
1,838,30,2018,"JJC 19 WEST 36TH STRE","19 WEST 36 STREET",190150,"4",10467000,19992.371,0.0181666188974873,"Manhattan"
2,5638,1,2018,"SAMMYS FISHBOX RLTY C","40 CITY ISLAND AVENUE",0,"4",535000,0,0,"Bronx"
4,1223,21,2018,"SUBAR ANDREADIS, LLC","67-03 ROOSEVELT AVENU",79350,"4",743000,8342.859,0.106796769851952,"Queens"
3,3943,9,2018,"3051 FULTON LLC.","3051 FULTON STREET",10600,"4",446000,1114.484,0.0237668161434978,"Brooklyn"
3,122,13,2018,"BROOKLYN GOLD SPE LLC","257 GOLD STREET",5756950,"2",88571000,726066.534,0.0649981370877601,"Brooklyn"
4,9794,20,2018,"GOODWIN REALTY, LLC","164-07 JAMAICA AVENUE",138300,"4",10974000,14540.862,0.0126025150355385,"Queens"
1,530,7,2018,"682 TENANT CORP.","682 BROADWAY",363450,"2",9366000,45838.314,0.0388052530429212,"Manhattan"
1,788,44,2018,"205 PROPERTY CO., LLC","205 WEST 38 STREET",83050,"4",2269000,8731.877,0.0366020273248127,"Manhattan"
4,1481,5,2018,"37TH AVENUE A U REALT","93-16 37 AVENUE",45400,"4",1112000,4773.356,0.0408273381294964,"Queens"
3,2866,40,2018,"JOHN PASSARELLA","65 KINGSLAND AVENUE",30050,"4",529000,3159.457,0.0568052930056711,"Brooklyn"
1,746,27,2018,"BERKWEIN REALTY, LLC","317 WEST 22 STREET",194850,"2",2488000,24574.482,0.0783159163987138,"Manhattan"
1,1411,1101,2018,"THE DIAMOND CONDOMINI","170 EAST 77 STREET",24238,"2",407347,3056.89656,0.0595020952652161,"Manhattan"
4,9562,26,2018,"125-11 LIBERTY AVE AS","125-11 LIBERTY AVENUE",11600,"4",368000,1219.624,0.0315217391304348,"Queens"
4,2216,1,2018,"RIDGEWOOD SAVINGS BAN","107-55 QUEENS BOULEVA",91050,"4",1569000,9572.997,0.0580305927342256,"Queens"
4,546,17,2018,"28 CRESCENT LLC","28-08 CRESCENT STREET",93270,"2",2297000,11763.2124,0.040605137135394,"Queens"
2,5312,1,2018,"P & J BIVONA LLC","2945 BRUCKNER BOULEVA",220050,"4",4989000,23136.057,0.0441070354780517,"Bronx"
1,999,46,2018,"47TH HOTEL ASSOCIATES","128 WEST 47 STREET",150550,"4",5779000,15828.827,0.0260512199342447,"Manhattan"
4,795,21,2018,"2221/25 STEINWAY ST.","22-21 STEINWAY STREET",188900,"4",1942000,19860.946,0.0972708547888774,"Queens"
1,1390,1153,2018,"30 E 76TH STREET COND","30 EAST 76 STREET",24264,"4",399304,2551.11696,0.0607657323743313,"Manhattan"
3,2483,60,2018,"GREENPOINT PROPERTIES","81 CLAY STREET",8350,"4",363000,877.919,0.0230027548209366,"Brooklyn"
3,6704,39,2018,"BER-LINE REALTY LLC","980 EAST 12 STREET",124150,"4",1387000,13053.131,0.0895097332372026,"Brooklyn"
4,9282,26,2018,"BALKAN BROTHERS HOLDI","130-01 JAMAICA AVENUE",130350,"4",1623000,13704.999,0.0803142329020333,"Queens"
1,2033,9,2018,"285-7 WEST 147 LLC","287 WEST 147 STREET",62550,"2",1670000,7888.806,0.0374550898203593,"Manhattan"
4,11716,46,2018,"SHADATONE, LLC","122-46 ROCKAWAY BOULE",25950,"4",591000,2728.383,0.0439086294416244,"Queens"
1,1324,48,2018,"831 THIRD, LLC","831 3 AVENUE",97450,"4",5507000,10245.893,0.0176956600690031,"Manhattan"
1,1021,1,2018,"ASN 50TH STREET LLC","250 WEST 50 STREET",5101400,"2",166892000,643388.568,0.0305670733168756,"Manhattan"
2,2766,31,2018,"1281-1299 RANDALL AVE","1281 RANDALL AVENUE",0,"4",1256500,0,0,"Bronx"
2,4050,19,2018,"UPLAIN LLC","1826 WHITE PLAINS ROA",70300,"2",3252000,8866.236,0.0216174661746617,"Bronx"
1,309,1003,2018,"THE 50 ORCHARD STREET","48 ORCHARD STREET",17333,"2",622051,2186.03796,0.0278642747941889,"Manhattan"
1,2162,63,2018,"181ST WASHINGTON HEIG","600 WEST 181 STREET",1866550,"4",31559000,196249.067,0.0591447764504579,"Manhattan"
1,2242,5,2018,"165 SEAMAN, LLC","165 SEAMAN AVENUE",197200,"2",7165000,24870.864,0.0275226796929518,"Manhattan"
1,1414,12,2018,"223 EAST 59TH STREET,","223 EAST 59 STREET",180800,"4",4024000,19009.312,0.0449304174950298,"Manhattan"
4,4399,20,2018,"WILLETS POINT HOLDING","127 STREET",211100,"4",3358000,22195.054,0.0628648004764741,"Queens"
1,1343,1501,2018,"950 SECOND AVE INVEST","950 2 AVENUE",455200,"4",7456000,47859.728,0.0610515021459227,"Manhattan"
4,54,4,2018,"HUTZLER MANUFACTURING","45-36 21 STREET",35850,"4",813000,3769.269,0.0440959409594096,"Queens"
1,469,1004,2018,"PEAR TREE PLACE CONDO","105 3 AVENUE",2102,"2",105119,265.10424,0.019996385049325,"Manhattan"
1,1491,62,2018,"16 E. 80 ST. HOUSING","16 EAST 80 STREET",121950,"2",3071000,15380.334,0.0397101921198307,"Manhattan"
1,1410,64,2018,"LENOX HILL HOSPITAL","122 EAST 76 STREET",445250,"4",20845000,46813.585,0.021360038378508,"Manhattan"
1,1200,43,2018,"20 WEST 87TH ST LLC","20 WEST 87 STREET",150750,"2",4155000,19012.59,0.0362815884476534,"Manhattan"
2,2795,32,2018,"SHLLAKU HOLDINGS LLC","1769 EASTBURN AVENUE",35450,"2",1001000,4470.954,0.0354145854145854,"Bronx"
3,3650,106,2018,"NEW DITMAS REALTY LLC","9814 DITMAS AVENUE",149500,"4",2310000,15718.43,0.0647186147186147,"Brooklyn"
4,3173,1004,2018,"ECOGROWTH HOLDING LLC","102-30 QUEENS BOULEVA",61718,"4",528262,6489.03052,0.116832177972294,"Queens"
3,8558,44,2018,"CVS  ALBANY,  L.L.C.","4124 AVENUE U",747400,"4",18572000,78581.636,0.0402433771268576,"Brooklyn"
1,821,58,2018,"DEZER PROPERTIES II L","24 WEST 20 STREET",86000,"4",2260000,9042.04,0.0380530973451327,"Manhattan"
1,768,1001,2018,"THE 210 WEST 19TH STR","210 WEST 19 STREET",3519,"2",82905,443.81628,0.0424461733309209,"Manhattan"
3,5794,110,2018,"SNH MEDICAL OFFICE PR","6324 8 AVENUE",172150,"4",2327000,18099.851,0.0739793725827245,"Brooklyn"
1,1870,37,2018,"200 - 230 W. 99 REALT","206 WEST 99 STREET",130825,"2",4716000,16499.649,0.0277406700593723,"Manhattan"
4,234,23,2018,"SIRAJAHMED BORA & JOS","37-35 HUNTERS POINT A",58300,"4",1282000,6129.662,0.0454758190327613,"Queens"
4,5369,5,2018,"RITE AID CORP.","193-01 NORTHERN BOULE",387300,"4",4194000,40720.722,0.092346208869814,"Queens"
1,574,72,2018,"57 WEST 10TH STREET A","57 WEST 10 STREET",84150,"2",4287000,10612.998,0.01962911126662,"Manhattan"
4,2089,41,2018,"97-11 63RD DRIVE APAR","97-11 63 DRIVE",396950,"2",3871000,50063.334,0.102544562128649,"Queens"
1,1262,75,2018,"NALPAK 1196 LLC","1192 AVENUE OF THE AM",1176850,"4",20393000,123734.009,0.0577085274358849,"Manhattan"
1,1293,35,2018,"HAHN KOOK CENTER (U.S","460 PARK AVENUE",7153150,"4",150667000,752082.191,0.0474765542554109,"Manhattan"
4,1504,80,2018,"40-15 HAMPTON LLC","40-15 HAMPTON STREET",287900,"2",5642000,36309.948,0.0510280042538107,"Queens"
1,284,19,2018,"WAI SUN REALTY LLC","183 EAST BROADWAY",1691800,"2",10164000,213369.816,0.166450216450216,"Manhattan"
3,5820,27,2018,"664 64TH STREET REALT","646 64 STREET",10300,"4",374000,1082.942,0.0275401069518717,"Brooklyn"
4,4591,82,2018,"LE HAVRE OWNERS CORP.","10-11 162 STREET",0,"2",3155000,0,0,"Queens"
3,1149,41,2018,"LURIE MANAGEMENT CORP","924 BERGEN STREET",109750,"4",1395000,11539.115,0.078673835125448,"Brooklyn"
5,8046,19,2018,"PAUL PIZZO","AMBOY ROAD",0,"4",158000,0,0,"Staten Island"
3,2504,57,2018,"EUGENE ROMANELLO","135 FREEMAN STREET",22900,"4",522000,2407.706,0.0438697318007663,"Brooklyn"
3,7079,4,2018,"HANCOCK ASSOCIATES LL","106 AVENUE S",22450,"2",1061000,2831.394,0.0211592836946277,"Brooklyn"
1,1027,57,2018,"236 WEST 56TH STREET","236 WEST 56 STREET",245350,"4",3383000,25796.099,0.0725243866390777,"Manhattan"
2,3055,53,2018,"4634 THIRD AVENUE, LL","4634 3 AVENUE",69050,"4",609000,7259.917,0.113382594417077,"Bronx"
3,5321,51,2018,"B & T REALTY, LLC","70 EAST 8 STREET",115900,"2",4202000,14617.308,0.0275821037601142,"Brooklyn"
1,860,71,2018,"HOTEL CHANDLER LLC","18 EAST 31 STREET",64700,"4",4846000,6802.558,0.0133512174989682,"Manhattan"
2,4538,26,2018,"JPMORGAN CHASE BANK N","1650 EAST GUN HILL RO",48800,"4",1274000,5130.832,0.0383045525902669,"Bronx"
3,2279,34,2018,"NORTH 13 HOLDINGS LLC","103 NORTH 13 STREET",1877850,"2",8488000,236834.442,0.221235862393968,"Brooklyn"
1,1195,29,2018,"BERESFORD APARTMENTS,","211 CENTRAL PARK WEST",5345100,"2",136878000,674124.012,0.0390501030114408,"Manhattan"
4,5368,3,2018,"SCI FUNERAL SERVICES","192-05 NORTHERN BOULE",0,"4",260000,0,0,"Queens"
1,1318,1,2018,"SLG 711 THIRD LLC","711 3 AVENUE",3157550,"4",162222222,331984.807,0.019464349341732,"Manhattan"
4,3015,32,2018,"WOODHAVEN ASSOCIATES,","63-98 WOODHAVEN BOULE",697050,"4",4549000,73287.837,0.153231479446032,"Queens"
1,1185,47,2018,"42 RSD LLC","42 RIVERSIDE DRIVE",164150,"2",2587000,20702.598,0.0634518747584074,"Manhattan"
1,1448,41,2018,"328 EAST 74TH STREET","328 EAST 74 STREET",177600,"2",2728000,22398.912,0.0651026392961877,"Manhattan"
1,615,67,2018,"20 JANE TENANTS CORP.","20 JANE STREET",0,"2",1839000,0,0,"Manhattan"
3,3234,42,2018,"DEKALB & PITKIN LLC","1377 DEKALB AVENUE",130600,"4",1268000,13731.284,0.102996845425868,"Brooklyn"
3,5122,66,2018,"DITMAS PARK 18 LLC","189 EAST 18 STREET",189700,"2",3286000,23924.964,0.0577297626293366,"Brooklyn"
1,2076,49,2018,"HV II, LLC","524 WEST 145 STREET",248850,"2",8330000,31384.962,0.0298739495798319,"Manhattan"
1,438,25,2018,"FOUR GUDS REALTY CORP","434 EAST 11 STREET",44350,"2",2043000,5593.422,0.0217082721488008,"Manhattan"
1,411,27,2018,"143 LUDLOW SM, LLC.","143 LUDLOW STREET",136550,"2",7359000,17221.686,0.0185555102595461,"Manhattan"
1,1826,1001,2018,"LIDO HALL CONDOMINIUM","1800 ADAM C POWELL BL",8882,"2",238346,1120.19784,0.0372651523415539,"Manhattan"
3,3539,42,2018,"AMBOY DEVELOPMENT WES","196 AMBOY STREET",260550,"2",3866000,32860.566,0.067395240558717,"Brooklyn"
4,742,46,2018,"IBRAHIM JABER REALTY","49-11 30 AVENUE",157650,"4",4017000,16575.321,0.0392457057505601,"Queens"
4,1468,25,2018,"BRG 3538 95 LLC","35-38 95 STREET",59150,"2",1487000,7459.998,0.039778076664425,"Queens"
2,4952,17,2018,"DCM REALTY, LLC","3703 PROVOST AVENUE",106820,"4",1209000,11231.0548,0.088354011579818,"Bronx"
1,619,16,2018,"WEST 10TH STREET PART","236 WEST 10 STREET",153450,"2",5917000,19353.114,0.0259337502112557,"Manhattan"
4,8129,1,2018,"MAURMAC, INC.","250-09 NORTHERN BOULE",286400,"4",3296000,30112.096,0.0868932038834951,"Queens"
4,12956,29,2018,"BELLA GROUP REALTY LL","217-19 MERRICK BOULEV",35400,"4",1612000,3721.956,0.0219602977667494,"Queens"
1,563,43,2018,"65 EAST 11TH STREET,","63 EAST 11 STREET",148150,"2",6807000,18684.678,0.0217643602174232,"Manhattan"
3,152,3,2018,"491 FULTON ASSOCIATES","491 FULTON STREET",256250,"4",2125000,26942.125,0.120588235294118,"Brooklyn"
3,3038,6,2018,"STAGG STREET PROPERTI","302 STAGG STREET",5400,"4",260000,567.756,0.0207692307692308,"Brooklyn"
2,3036,20,2018,"CORINNE WEISHAUS","4362 PARK AVENUE",0,"4",782000,0,0,"Bronx"
1,518,35,2018,"BUSWELL MANAGEMENT CO","146 SULLIVAN STREET",172200,"2",4716000,21717.864,0.0365139949109415,"Manhattan"
1,1294,1,2018,"767 FIFTH PARTNERS LL","761 5 AVENUE",50364900,"4",1943033000,5295365.586,0.0259207640837804,"Manhattan"
1,893,2,2018,"55 PARK TENANTS CORP.","55 PARK AVENUE",304850,"2",9163000,38447.682,0.0332696715049656,"Manhattan"
3,2522,40,2018,"158 GREEN, INC.","1017 MANHATTAN AVENUE",90720,"2",2750000,11441.6064,0.0329890909090909,"Brooklyn"
2,3036,22,2018,"CORINNE WEISHAUS","4370 PARK AVENUE",85400,"4",1792000,8978.956,0.04765625,"Bronx"
1,7,29,2018,"SONS OF THE REVOLUTIO","26 WATER STREET",23300,"4",1024000,2449.762,0.02275390625,"Manhattan"
4,1216,1002,2018,"E. GOTHELF LLC","37-59 61 STREET",30498,"4",487550,3206.55972,0.0625535842477695,"Queens"
1,818,1,2018,"DENNIS KALOUDIS","572 AVENUE OF THE AME",42000,"4",1460000,4415.88,0.0287671232876712,"Manhattan"
4,9795,9,2018,"16501 JAMAICA AVENUE","165-03 JAMAICA AVENUE",25550,"4",559000,2686.327,0.0457066189624329,"Queens"
2,4257,25,2018,"COLISEUM FUEL DISTRIB","2010 WHITE PLAINS ROA",34700,"4",866000,3648.358,0.0400692840646651,"Bronx"
4,4591,83,2018,"LE HAVRE OWNERS CORP.","9-05 162 STREET",0,"2",3155000,0,0,"Queens"
4,2236,12,2018,"KALIKOW FAMILY PARTNE","110-16 72 AVENUE",593550,"2",10729000,74858.526,0.0553220244197968,"Queens"
4,5555,1,2018,"MARMON ENTERPRISES IN","199-25 47 AVENUE",343200,"4",9096000,36084.048,0.0377308707124011,"Queens"
1,1581,12,2018,"523-533 TENANTS CORP.","523 EAST 84 STREET",307550,"2",10839000,38788.206,0.0283743887812529,"Manhattan"
4,217,1,2018,"JIM REALTY COMPANY","41-38 37 STREET",116450,"4",2481000,12243.553,0.0469367190648932,"Queens"
3,6346,43,2018,"ALBAS CONSTRUCTION CO","2075 86 STREET",62350,"4",3583000,6555.479,0.017401618755233,"Brooklyn"
